K,L,AvgSuccessRate,VarianceSuccessRate,AvgDurationMs,VarianceDurationMs,SampleCount,Ratio,AvgRecoveryFraction,VarianceRecoveryFraction
11,9,1.0000,0.0000,229.605,2061.508,101,0.252475,1.0000,0.0000
11,10,1.0000,0.0000,233.877,1694.548,101,0.262376,1.0000,0.0000
11,11,1.0000,0.0000,229.416,1895.048,101,0.272277,1.0000,0.0000
11,12,1.0000,0.0000,231.749,2007.814,101,0.282178,1.0000,0.0000
11,13,1.0000,0.0000,231.406,2940.246,101,0.292079,1.0000,0.0000
11,14,1.0000,0.0000,227.866,2178.641,101,0.301980,1.0000,0.0000
11,16,1.0000,0.0000,241.232,2802.406,101,0.321782,1.0000,0.0000
11,17,1.0000,0.0000,240.066,2741.024,101,0.331683,1.0000,0.0000
11,19,1.0000,0.0000,249.794,3734.638,101,0.351485,1.0000,0.0000
11,21,1.0000,0.0000,235.843,2774.632,101,0.371287,1.0000,0.0000
11,23,1.0000,0.0000,235.683,2129.039,101,0.391089,1.0000,0.0000
11,26,1.0000,0.0000,236.051,2617.547,101,0.420792,1.0000,0.0000
11,28,1.0000,0.0000,240.530,2161.356,101,0.440594,1.0000,0.0000
11,31,1.0000,0.0000,237.909,1942.412,101,0.470297,1.0000,0.0000
11,34,1.0000,0.0000,234.003,1789.342,101,0.500000,1.0000,0.0000
11,37,1.0000,0.0000,229.676,2657.044,101,0.529703,1.0000,0.0000
11,41,1.0000,0.0000,222.146,1611.093,101,0.569307,1.0000,0.0000
11,45,1.0000,0.0000,232.851,2024.285,101,0.608911,1.0000,0.0000
11,50,1.0000,0.0000,229.388,1979.648,101,0.658416,1.0000,0.0000
11,55,1.0000,0.0000,231.595,2100.022,101,0.707921,1.0000,0.0000
11,60,1.0000,0.0000,234.119,1885.089,101,0.757426,1.0000,0.0000
11,66,1.0000,0.0000,235.132,1811.875,101,0.816832,1.0000,0.0000
11,73,1.0000,0.0000,242.216,2491.612,101,0.886139,1.0000,0.0000
11,80,1.0000,0.0000,231.707,2157.000,101,0.955446,1.0000,0.0000
11,88,1.0000,0.0000,221.688,1665.363,101,1.034653,1.0000,0.0000
11,97,1.0000,0.0000,228.082,2754.718,101,1.123762,1.0000,0.0000
12,1,1.0000,0.0000,269.288,2429.909,101,0.188119,1.0000,0.0000
12,2,1.0000,0.0000,256.904,1713.456,101,0.198020,1.0000,0.0000
12,3,1.0000,0.0000,247.069,2258.968,101,0.207921,1.0000,0.0000
12,4,1.0000,0.0000,238.006,2209.010,101,0.217822,1.0000,0.0000
12,5,1.0000,0.0000,237.898,2562.433,101,0.227723,1.0000,0.0000
12,6,1.0000,0.0000,231.905,2161.079,101,0.237624,1.0000,0.0000
12,7,1.0000,0.0000,231.103,1959.318,101,0.247525,1.0000,0.0000
12,8,1.0000,0.0000,234.890,1848.416,101,0.257426,1.0000,0.0000
12,9,1.0000,0.0000,234.526,2504.735,101,0.267327,1.0000,0.0000
12,10,1.0000,0.0000,230.059,1759.270,101,0.277228,1.0000,0.0000
12,11,1.0000,0.0000,225.273,3657.895,101,0.287129,1.0000,0.0000
12,12,1.0000,0.0000,228.125,2427.473,101,0.297030,1.0000,0.0000
12,13,1.0000,0.0000,234.995,2058.342,101,0.306931,1.0000,0.0000
12,14,1.0000,0.0000,233.071,2165.347,101,0.316832,1.0000,0.0000
12,16,1.0000,0.0000,232.904,2083.048,101,0.336634,1.0000,0.0000
12,17,1.0000,0.0000,230.601,2917.106,101,0.346535,1.0000,0.0000
12,19,1.0000,0.0000,244.903,2778.708,101,0.366337,1.0000,0.0000
12,21,1.0000,0.0000,236.717,2863.104,101,0.386139,1.0000,0.0000
12,23,1.0000,0.0000,235.323,2720.096,101,0.405941,1.0000,0.0000
12,26,1.0000,0.0000,240.483,2509.804,101,0.435644,1.0000,0.0000
12,28,1.0000,0.0000,243.206,2421.967,101,0.455446,1.0000,0.0000
12,31,1.0000,0.0000,238.048,1882.197,101,0.485149,1.0000,0.0000
12,34,1.0000,0.0000,239.479,3341.896,101,0.514851,1.0000,0.0000
12,37,1.0000,0.0000,222.500,2669.789,101,0.544554,1.0000,0.0000
12,41,1.0000,0.0000,224.646,1889.292,101,0.584158,1.0000,0.0000
12,45,1.0000,0.0000,222.395,2023.073,101,0.623762,1.0000,0.0000
12,50,1.0000,0.0000,229.800,2415.706,101,0.673267,1.0000,0.0000
12,55,1.0000,0.0000,229.583,1990.500,101,0.722772,1.0000,0.0000
12,60,1.0000,0.0000,231.574,1867.235,101,0.772277,1.0000,0.0000
12,66,1.0000,0.0000,230.712,2042.438,101,0.831683,1.0000,0.0000
12,73,1.0000,0.0000,237.703,2784.855,101,0.900990,1.0000,0.0000
12,80,1.0000,0.0000,229.834,2299.985,101,0.970297,1.0000,0.0000
12,88,1.0000,0.0000,226.001,1916.046,101,1.049505,1.0000,0.0000
12,97,1.0000,0.0000,223.987,2472.973,101,1.138614,1.0000,0.0000
13,1,1.0000,0.0000,270.862,2385.395,101,0.202970,1.0000,0.0000
13,2,1.0000,0.0000,253.377,2907.184,101,0.212871,1.0000,0.0000
13,3,1.0000,0.0000,245.543,2344.432,101,0.222772,1.0000,0.0000
13,4,1.0000,0.0000,236.341,2600.744,101,0.232673,1.0000,0.0000
13,5,1.0000,0.0000,237.671,2471.498,101,0.242574,1.0000,0.0000
13,6,1.0000,0.0000,232.468,2058.213,101,0.252475,1.0000,0.0000
13,7,1.0000,0.0000,227.495,2119.305,101,0.262376,1.0000,0.0000
13,8,1.0000,0.0000,230.720,1919.414,101,0.272277,1.0000,0.0000
13,9,1.0000,0.0000,233.099,3155.676,101,0.282178,1.0000,0.0000
